date,asset,strike,type,open_interest
2026-07-08,ES,779.0,Call,719.0
2026-07-08,ES,780.0,Call,5409.0
2026-07-08,ES,781.0,Call,840.0
2026-07-08,ES,782.0,Call,1228.0
2026-07-08,ES,783.0,Call,820.0
2026-07-08,ES,784.0,Call,1189.0
2026-07-08,ES,785.0,Call,4441.0
2026-07-08,ES,786.0,Call,444.0
2026-07-08,ES,787.0,Call,365.0
2026-07-08,ES,788.0,Call,1151.0
2026-07-08,ES,789.0,Call,1010.0
2026-07-08,ES,790.0,Call,2873.0
2026-07-08,ES,791.0,Call,401.0
2026-07-08,ES,792.0,Call,586.0
2026-07-08,ES,793.0,Call,880.0
2026-07-08,ES,794.0,Call,1589.0
2026-07-08,ES,795.0,Call,2199.0
2026-07-08,ES,796.0,Call,549.0
2026-07-08,ES,797.0,Call,376.0
2026-07-08,ES,798.0,Call,761.0
2026-07-08,ES,799.0,Call,434.0
2026-07-08,ES,800.0,Call,9349.0
2026-07-08,ES,805.0,Call,2770.0
2026-07-08,ES,810.0,Call,2473.0
2026-07-08,ES,815.0,Call,1410.0
2026-07-08,ES,820.0,Call,2654.0
2026-07-08,ES,825.0,Call,8267.0
2026-07-08,ES,830.0,Call,2525.0
2026-07-08,ES,835.0,Call,1614.0
2026-07-08,ES,840.0,Call,1319.0
2026-07-08,ES,845.0,Call,178.0
2026-07-08,ES,850.0,Call,420.0
2026-07-08,ES,855.0,Call,64.0
2026-07-08,ES,860.0,Call,155.0
2026-07-08,ES,865.0,Call,301.0
2026-07-08,ES,870.0,Call,13.0
2026-07-08,ES,875.0,Call,359.0
2026-07-08,ES,880.0,Call,508.0
2026-07-08,ES,885.0,Call,1613.0
2026-07-08,ES,890.0,Call,1521.0
2026-07-08,ES,895.0,Call,368.0
2026-07-08,ES,900.0,Call,932.0
2026-07-08,ES,375.0,Put,14325.0
2026-07-08,ES,380.0,Put,3326.0
2026-07-08,ES,385.0,Put,864.0
2026-07-08,ES,390.0,Put,1698.0
2026-07-08,ES,395.0,Put,1024.0
2026-07-08,ES,400.0,Put,2507.0
2026-07-08,ES,405.0,Put,1483.0
2026-07-08,ES,410.0,Put,5117.0
2026-07-08,ES,415.0,Put,886.0
2026-07-08,ES,420.0,Put,1232.0
2026-07-08,ES,425.0,Put,656.0
2026-07-08,ES,430.0,Put,7583.0
2026-07-08,ES,435.0,Put,2149.0
2026-07-08,ES,440.0,Put,3214.0
2026-07-08,ES,445.0,Put,891.0
2026-07-08,ES,450.0,Put,1329.0
2026-07-08,ES,455.0,Put,599.0
2026-07-08,ES,460.0,Put,2724.0
2026-07-08,ES,465.0,Put,2101.0
2026-07-08,ES,470.0,Put,152323.0
2026-07-08,ES,475.0,Put,6415.0
2026-07-08,ES,480.0,Put,794.0
2026-07-08,ES,485.0,Put,778.0
2026-07-08,ES,490.0,Put,267.0
2026-07-08,ES,495.0,Put,340.0
2026-07-08,ES,500.0,Put,2068.0
2026-07-08,ES,505.0,Put,1142.0
2026-07-08,ES,510.0,Put,514.0
2026-07-08,ES,515.0,Put,558.0
2026-07-08,ES,520.0,Put,591.0
2026-07-08,ES,525.0,Put,1111.0
2026-07-08,ES,530.0,Put,911.0
2026-07-08,ES,535.0,Put,936.0
2026-07-08,ES,540.0,Put,2717.0
2026-07-08,ES,545.0,Put,786.0
2026-07-08,ES,550.0,Put,302167.0
2026-07-08,ES,555.0,Put,565.0
2026-07-08,ES,560.0,Put,577.0
2026-07-08,ES,565.0,Put,1048.0
2026-07-08,ES,570.0,Put,4270.0
2026-07-08,ES,575.0,Put,26095.0
2026-07-08,ES,580.0,Put,1161.0
2026-07-08,ES,585.0,Put,669.0
2026-07-08,ES,590.0,Put,4535.0
2026-07-08,ES,595.0,Put,2590.0
2026-07-08,ES,600.0,Put,12566.0
2026-07-08,ES,605.0,Put,1150.0
2026-07-08,ES,610.0,Put,729.0
2026-07-08,ES,615.0,Put,677.0
2026-07-08,ES,620.0,Put,2247.0
2026-07-08,ES,621.0,Put,738.0
2026-07-08,ES,622.0,Put,148.0
2026-07-08,ES,623.0,Put,421.0
2026-07-08,ES,624.0,Put,259.0
2026-07-08,ES,625.0,Put,5082.0
2026-07-08,ES,626.0,Put,554.0
2026-07-08,ES,627.0,Put,518.0
2026-07-08,ES,628.0,Put,183.0
2026-07-08,ES,629.0,Put,377.0
2026-07-08,ES,630.0,Put,152181.0
2026-07-08,ES,631.0,Put,871.0
2026-07-08,ES,632.0,Put,165.0
2026-07-08,ES,633.0,Put,384.0
2026-07-08,ES,634.0,Put,801.0
2026-07-08,ES,635.0,Put,890.0
2026-07-08,ES,636.0,Put,419.0
2026-07-08,ES,637.0,Put,634.0
2026-07-08,ES,638.0,Put,230.0
2026-07-08,ES,639.0,Put,795.0
2026-07-08,ES,640.0,Put,3275.0
2026-07-08,ES,641.0,Put,262.0
2026-07-08,ES,642.0,Put,383.0
2026-07-08,ES,643.0,Put,93.0
2026-07-08,ES,644.0,Put,779.0
2026-07-08,ES,645.0,Put,16536.0
2026-07-08,ES,646.0,Put,242.0
2026-07-08,ES,647.0,Put,464.0
2026-07-08,ES,648.0,Put,610.0
2026-07-08,ES,649.0,Put,484.0
2026-07-08,ES,650.0,Put,8424.0
2026-07-08,ES,651.0,Put,188.0
2026-07-08,ES,652.0,Put,796.0
2026-07-08,ES,653.0,Put,294.0
2026-07-08,ES,654.0,Put,211.0
2026-07-08,ES,655.0,Put,2359.0
2026-07-08,ES,656.0,Put,296.0
2026-07-08,ES,657.0,Put,282.0
2026-07-08,ES,658.0,Put,243.0
2026-07-08,ES,659.0,Put,482.0
2026-07-08,ES,660.0,Put,3815.0
2026-07-08,ES,661.0,Put,333.0
2026-07-08,ES,662.0,Put,219.0
2026-07-08,ES,663.0,Put,266.0
2026-07-08,ES,664.0,Put,795.0
2026-07-08,ES,665.0,Put,4691.0
2026-07-08,ES,666.0,Put,547.0
2026-07-08,ES,667.0,Put,383.0
2026-07-08,ES,668.0,Put,409.0
2026-07-08,ES,669.0,Put,505.0
2026-07-08,ES,670.0,Put,6834.0
2026-07-08,ES,671.0,Put,570.0
2026-07-08,ES,672.0,Put,410.0
2026-07-08,ES,673.0,Put,154.0
2026-07-08,ES,674.0,Put,327.0
2026-07-08,ES,675.0,Put,9091.0
2026-07-08,ES,676.0,Put,389.0
2026-07-08,ES,677.0,Put,494.0
2026-07-08,ES,678.0,Put,687.0
2026-07-08,ES,679.0,Put,801.0
2026-07-08,ES,680.0,Put,11567.0
2026-07-08,ES,681.0,Put,19907.0
2026-07-08,ES,682.0,Put,18184.0
2026-07-08,ES,683.0,Put,526.0
2026-07-08,ES,684.0,Put,545.0
2026-07-08,ES,685.0,Put,7699.0
2026-07-08,ES,686.0,Put,479.0
2026-07-08,ES,687.0,Put,1770.0
2026-07-08,ES,688.0,Put,418.0
2026-07-08,ES,689.0,Put,521.0
2026-07-08,ES,690.0,Put,11263.0
2026-07-08,ES,691.0,Put,874.0
2026-07-08,ES,692.0,Put,403.0
2026-07-08,ES,693.0,Put,439.0
2026-07-08,ES,694.0,Put,846.0
2026-07-08,ES,695.0,Put,12142.0
2026-07-08,ES,696.0,Put,522.0
2026-07-08,ES,697.0,Put,1080.0
2026-07-08,ES,698.0,Put,703.0
2026-07-08,ES,699.0,Put,1474.0
2026-07-08,ES,700.0,Put,19706.0
2026-07-08,ES,701.0,Put,676.0
2026-07-08,ES,702.0,Put,1327.0
2026-07-08,ES,703.0,Put,10369.0
2026-07-08,ES,704.0,Put,1404.0
2026-07-08,ES,705.0,Put,18538.0
2026-07-08,ES,706.0,Put,595.0
2026-07-08,ES,707.0,Put,1895.0
2026-07-08,ES,708.0,Put,434.0
2026-07-08,ES,709.0,Put,1321.0
2026-07-08,ES,710.0,Put,25309.0
2026-07-08,ES,711.0,Put,845.0
2026-07-08,ES,712.0,Put,686.0
2026-07-08,ES,713.0,Put,394.0
2026-07-08,ES,714.0,Put,827.0
2026-07-08,ES,715.0,Put,4150.0
2026-07-08,ES,716.0,Put,1034.0
2026-07-08,ES,717.0,Put,1263.0
2026-07-08,ES,718.0,Put,482.0
2026-07-08,ES,719.0,Put,757.0
2026-07-08,ES,720.0,Put,9335.0
2026-07-08,ES,721.0,Put,1053.0
2026-07-08,ES,722.0,Put,836.0
2026-07-08,ES,723.0,Put,930.0
2026-07-08,ES,724.0,Put,547.0
2026-07-08,ES,725.0,Put,23127.0
2026-07-08,ES,726.0,Put,656.0
2026-07-08,ES,727.0,Put,1815.0
2026-07-08,ES,728.0,Put,711.0
2026-07-08,ES,729.0,Put,689.0
2026-07-08,ES,730.0,Put,16321.0
2026-07-08,ES,731.0,Put,1469.0
2026-07-08,ES,732.0,Put,653.0
2026-07-08,ES,733.0,Put,1050.0
2026-07-08,ES,734.0,Put,594.0
2026-07-08,ES,735.0,Put,16966.0
2026-07-08,ES,736.0,Put,1382.0
2026-07-08,ES,737.0,Put,1358.0
2026-07-08,ES,738.0,Put,1262.0
2026-07-08,ES,739.0,Put,1718.0
2026-07-08,ES,740.0,Put,4808.0
2026-07-08,ES,741.0,Put,1395.0
2026-07-08,ES,742.0,Put,10334.0
2026-07-08,ES,743.0,Put,26149.0
2026-07-08,ES,744.0,Put,1186.0
2026-07-08,ES,745.0,Put,9505.0
2026-07-08,ES,746.0,Put,1349.0
2026-07-08,ES,749.0,Call,1080.0
2026-07-08,ES,750.0,Call,1134.0
2026-07-08,ES,751.0,Call,681.0
2026-07-08,ES,752.0,Call,1627.0
2026-07-08,ES,753.0,Call,795.0
2026-07-08,ES,754.0,Call,365.0
2026-07-08,ES,755.0,Call,271.0
2026-07-08,ES,756.0,Call,364.0
2026-07-08,ES,757.0,Call,189.0
2026-07-08,ES,758.0,Call,269.0
2026-07-08,ES,759.0,Call,207.0
2026-07-08,ES,760.0,Call,831.0
2026-07-08,ES,761.0,Call,82.0
2026-07-08,ES,762.0,Call,490.0
2026-07-08,ES,763.0,Call,413.0
2026-07-08,ES,764.0,Call,199.0
2026-07-08,ES,765.0,Call,725.0
2026-07-08,ES,766.0,Call,248.0
2026-07-08,ES,767.0,Call,247.0
2026-07-08,ES,768.0,Call,260.0
2026-07-08,ES,769.0,Call,145.0
2026-07-08,ES,770.0,Call,594.0
2026-07-08,ES,771.0,Call,963.0
2026-07-08,ES,772.0,Call,283.0
2026-07-08,ES,773.0,Call,161.0
2026-07-08,ES,774.0,Call,404.0
2026-07-08,ES,775.0,Call,574.0
2026-07-08,ES,776.0,Call,241.0
2026-07-08,ES,777.0,Call,170.0
2026-07-08,ES,778.0,Call,235.0
2026-07-08,ES,779.0,Call,30.0
2026-07-08,ES,780.0,Call,1014.0
2026-07-08,ES,781.0,Call,481.0
2026-07-08,ES,782.0,Call,176.0
2026-07-08,ES,783.0,Call,285.0
2026-07-08,ES,784.0,Call,718.0
2026-07-08,ES,785.0,Call,930.0
2026-07-08,ES,790.0,Call,1076.0
2026-07-08,ES,795.0,Call,577.0
2026-07-08,ES,800.0,Call,488.0
2026-07-08,ES,805.0,Call,474.0
2026-07-08,ES,810.0,Call,216.0
2026-07-08,ES,815.0,Call,34.0
2026-07-08,ES,820.0,Call,464.0
2026-07-08,ES,825.0,Call,23.0
2026-07-08,ES,830.0,Call,209.0
2026-07-08,ES,835.0,Call,124.0
2026-07-08,ES,840.0,Call,440.0
2026-07-08,ES,845.0,Call,361.0
2026-07-08,ES,850.0,Call,365.0
2026-07-08,ES,855.0,Call,983.0
2026-07-08,ES,860.0,Call,101.0
2026-07-08,ES,865.0,Call,2.0
2026-07-08,ES,875.0,Call,30.0
2026-07-08,ES,880.0,Call,200.0
2026-07-08,ES,890.0,Call,40.0
2026-07-08,ES,900.0,Call,1.0
2026-07-08,ES,500.0,Put,368.0
2026-07-08,ES,505.0,Put,4.0
2026-07-08,ES,510.0,Put,2.0
2026-07-08,ES,515.0,Put,10.0
2026-07-08,ES,520.0,Put,62.0
2026-07-08,ES,525.0,Put,6.0
2026-07-08,ES,530.0,Put,82.0
2026-07-08,ES,535.0,Put,212.0
2026-07-08,ES,540.0,Put,57.0
2026-07-08,ES,545.0,Put,14.0
2026-07-08,ES,550.0,Put,193.0
2026-07-08,ES,555.0,Put,348.0
2026-07-08,ES,560.0,Put,34.0
2026-07-08,ES,565.0,Put,40.0
2026-07-08,ES,570.0,Put,122.0
2026-07-08,ES,575.0,Put,62.0
2026-07-08,ES,580.0,Put,394.0
2026-07-08,ES,585.0,Put,266.0
2026-07-08,ES,590.0,Put,537.0
2026-07-08,ES,595.0,Put,395.0
2026-07-08,ES,600.0,Put,586.0
2026-07-08,ES,605.0,Put,37.0
2026-07-08,ES,610.0,Put,124.0
2026-07-08,ES,615.0,Put,73.0
2026-07-08,ES,620.0,Put,102.0
2026-07-08,ES,625.0,Put,80.0
2026-07-08,ES,630.0,Put,80.0
2026-07-08,ES,635.0,Put,257.0
2026-07-08,ES,640.0,Put,1570.0
2026-07-08,ES,645.0,Put,74.0
2026-07-08,ES,650.0,Put,533.0
2026-07-08,ES,655.0,Put,388.0
2026-07-08,ES,660.0,Put,710.0
2026-07-08,ES,665.0,Put,303.0
2026-07-08,ES,670.0,Put,659.0
2026-07-08,ES,675.0,Put,8444.0
2026-07-08,ES,680.0,Put,892.0
2026-07-08,ES,685.0,Put,313.0
2026-07-08,ES,686.0,Put,134.0
2026-07-08,ES,687.0,Put,55.0
2026-07-08,ES,688.0,Put,158.0
2026-07-08,ES,689.0,Put,75.0
2026-07-08,ES,690.0,Put,558.0
2026-07-08,ES,691.0,Put,244.0
2026-07-08,ES,692.0,Put,92.0
2026-07-08,ES,693.0,Put,255.0
2026-07-08,ES,694.0,Put,110.0
2026-07-08,ES,695.0,Put,493.0
2026-07-08,ES,696.0,Put,163.0
2026-07-08,ES,697.0,Put,172.0
2026-07-08,ES,698.0,Put,73.0
2026-07-08,ES,699.0,Put,46.0
2026-07-08,ES,700.0,Put,2073.0
2026-07-08,ES,701.0,Put,179.0
2026-07-08,ES,702.0,Put,166.0
2026-07-08,ES,703.0,Put,143.0
2026-07-08,ES,704.0,Put,103.0
2026-07-08,ES,705.0,Put,588.0
2026-07-08,ES,706.0,Put,95.0
2026-07-08,ES,707.0,Put,497.0
2026-07-08,ES,708.0,Put,91.0
2026-07-08,ES,709.0,Put,1661.0
2026-07-08,ES,710.0,Put,684.0
2026-07-08,ES,711.0,Put,155.0
2026-07-08,ES,712.0,Put,229.0
2026-07-08,ES,713.0,Put,495.0
2026-07-08,ES,714.0,Put,379.0
2026-07-08,ES,715.0,Put,2985.0
2026-07-08,ES,716.0,Put,206.0
2026-07-08,ES,717.0,Put,522.0
2026-07-08,ES,718.0,Put,330.0
2026-07-08,ES,719.0,Put,266.0
2026-07-08,ES,720.0,Put,8674.0
2026-07-08,ES,721.0,Put,318.0
2026-07-08,ES,722.0,Put,263.0
2026-07-08,ES,723.0,Put,139.0
2026-07-08,ES,724.0,Put,99.0
2026-07-08,ES,725.0,Put,390.0
2026-07-08,ES,726.0,Put,147.0
2026-07-08,ES,727.0,Put,122.0
2026-07-08,ES,728.0,Put,103.0
2026-07-08,ES,729.0,Put,106.0
2026-07-08,ES,730.0,Put,2050.0
2026-07-08,ES,731.0,Put,324.0
2026-07-08,ES,732.0,Put,336.0
2026-07-08,ES,733.0,Put,713.0
2026-07-08,ES,734.0,Put,215.0
2026-07-08,ES,735.0,Put,397.0
2026-07-08,ES,736.0,Put,206.0
2026-07-08,ES,737.0,Put,216.0
2026-07-08,ES,738.0,Put,315.0
2026-07-08,ES,739.0,Put,131.0
2026-07-08,ES,740.0,Put,1012.0
2026-07-08,ES,741.0,Put,202.0
2026-07-08,ES,742.0,Put,486.0
2026-07-08,ES,743.0,Put,445.0
2026-07-08,ES,744.0,Put,211.0
2026-07-08,ES,745.0,Put,509.0
2026-07-08,ES,746.0,Put,425.0
2026-07-08,ES,749.0,Call,351.0
2026-07-08,ES,750.0,Call,160.0
2026-07-08,ES,751.0,Call,41.0
2026-07-08,ES,752.0,Call,116.0
2026-07-08,ES,753.0,Call,85.0
2026-07-08,ES,754.0,Call,34.0
2026-07-08,ES,755.0,Call,139.0
2026-07-08,ES,756.0,Call,67.0
2026-07-08,ES,757.0,Call,12.0
2026-07-08,ES,758.0,Call,32.0
2026-07-08,ES,759.0,Call,21.0
2026-07-08,ES,760.0,Call,167.0
2026-07-08,ES,761.0,Call,109.0
2026-07-08,ES,765.0,Call,83.0
2026-07-08,ES,770.0,Call,482.0
2026-07-08,ES,775.0,Call,88.0
2026-07-08,ES,780.0,Call,263.0
2026-07-08,ES,785.0,Call,145.0
2026-07-08,ES,790.0,Call,236.0
2026-07-08,ES,700.0,Put,1758.0
2026-07-08,ES,705.0,Put,373.0
2026-07-08,ES,710.0,Put,544.0
2026-07-08,ES,715.0,Put,182.0
2026-07-08,ES,720.0,Put,145.0
2026-07-08,ES,725.0,Put,526.0
2026-07-08,ES,730.0,Put,388.0
2026-07-08,ES,733.0,Put,73.0
2026-07-08,ES,734.0,Put,23.0
2026-07-08,ES,735.0,Put,201.0
2026-07-08,ES,736.0,Put,26.0
2026-07-08,ES,737.0,Put,111.0
2026-07-08,ES,738.0,Put,42.0
2026-07-08,ES,739.0,Put,65.0
2026-07-08,ES,740.0,Put,232.0
2026-07-08,ES,741.0,Put,57.0
2026-07-08,ES,742.0,Put,70.0
2026-07-08,ES,743.0,Put,80.0
2026-07-08,ES,744.0,Put,144.0
2026-07-08,ES,745.0,Put,225.0
2026-07-08,ES,746.0,Put,657.0
2026-07-08,ES,485.0,Call,3.0
2026-07-08,ES,750.0,Call,16674.0
2026-07-08,ES,751.0,Call,2379.0
2026-07-08,ES,752.0,Call,4476.0
2026-07-08,ES,753.0,Call,1466.0
2026-07-08,ES,754.0,Call,2048.0
2026-07-08,ES,755.0,Call,4808.0
2026-07-08,ES,756.0,Call,1638.0
2026-07-08,ES,757.0,Call,1661.0
2026-07-08,ES,758.0,Call,2078.0
2026-07-08,ES,759.0,Call,1132.0
2026-07-08,ES,760.0,Call,15258.0
2026-07-08,ES,761.0,Call,1768.0
2026-07-08,ES,762.0,Call,2619.0
2026-07-08,ES,763.0,Call,1259.0
2026-07-08,ES,764.0,Call,1190.0
2026-07-08,ES,765.0,Call,7136.0
2026-07-08,ES,766.0,Call,1730.0
2026-07-08,ES,767.0,Call,2216.0
2026-07-08,ES,768.0,Call,2069.0
2026-07-08,ES,769.0,Call,1858.0
2026-07-08,ES,770.0,Call,20098.0
2026-07-08,ES,771.0,Call,3774.0
2026-07-08,ES,772.0,Call,2574.0
2026-07-08,ES,773.0,Call,1291.0
2026-07-08,ES,774.0,Call,1211.0
2026-07-08,ES,775.0,Call,25732.0
2026-07-08,ES,776.0,Call,1451.0
2026-07-08,ES,777.0,Call,2094.0
2026-07-08,ES,778.0,Call,1747.0
2026-07-08,ES,779.0,Call,1408.0
2026-07-08,ES,780.0,Call,23162.0
2026-07-08,ES,781.0,Call,1224.0
2026-07-08,ES,782.0,Call,697.0
2026-07-08,ES,783.0,Call,1063.0
2026-07-08,ES,784.0,Call,793.0
2026-07-08,ES,785.0,Call,2924.0
2026-07-08,ES,786.0,Call,1003.0
2026-07-08,ES,787.0,Call,1011.0
2026-07-08,ES,788.0,Call,1432.0
2026-07-08,ES,789.0,Call,929.0
2026-07-08,ES,790.0,Call,14051.0
2026-07-08,ES,791.0,Call,1147.0
2026-07-08,ES,792.0,Call,1073.0
2026-07-08,ES,793.0,Call,960.0
2026-07-08,ES,794.0,Call,841.0
2026-07-08,ES,795.0,Call,2670.0
2026-07-08,ES,796.0,Call,974.0
2026-07-08,ES,797.0,Call,1203.0
2026-07-08,ES,798.0,Call,903.0
2026-07-08,ES,799.0,Call,750.0
2026-07-08,ES,800.0,Call,19306.0
2026-07-08,ES,805.0,Call,10639.0
2026-07-08,ES,810.0,Call,12958.0
2026-07-08,ES,815.0,Call,2584.0
2026-07-08,ES,820.0,Call,9965.0
2026-07-08,ES,825.0,Call,19978.0
2026-07-08,ES,830.0,Call,13018.0
2026-07-08,ES,835.0,Call,2226.0
2026-07-08,ES,840.0,Call,2424.0
2026-07-08,ES,845.0,Call,2291.0
2026-07-08,ES,850.0,Call,10066.0
2026-07-08,ES,855.0,Call,1240.0
2026-07-08,ES,860.0,Call,7186.0
2026-07-08,ES,870.0,Call,8004.0
2026-07-08,ES,880.0,Call,3216.0
2026-07-08,ES,890.0,Call,3113.0
2026-07-08,ES,900.0,Call,3995.0
2026-07-08,ES,905.0,Call,1362.0
2026-07-08,ES,910.0,Call,951.0
2026-07-08,ES,915.0,Call,1673.0
2026-07-08,ES,920.0,Call,1366.0
2026-07-08,ES,925.0,Call,1895.0
2026-07-08,ES,930.0,Call,864.0
2026-07-08,ES,935.0,Call,2542.0
2026-07-08,ES,940.0,Call,7814.0
2026-07-08,ES,945.0,Call,3128.0
2026-07-08,ES,950.0,Call,2635.0
2026-07-08,ES,955.0,Call,1592.0
2026-07-08,ES,960.0,Call,947.0
2026-07-08,ES,965.0,Call,2343.0
2026-07-08,ES,970.0,Call,962.0
2026-07-08,ES,975.0,Call,3815.0
2026-07-08,ES,980.0,Call,5930.0
2026-07-08,ES,985.0,Call,4119.0
2026-07-08,ES,990.0,Call,4401.0
2026-07-08,ES,995.0,Call,2642.0
2026-07-08,ES,1000.0,Call,3882.0
2026-07-08,ES,360.0,Put,30118.0
2026-07-08,ES,365.0,Put,3414.0
2026-07-08,ES,370.0,Put,12653.0
2026-07-08,ES,375.0,Put,5121.0
2026-07-08,ES,380.0,Put,10345.0
2026-07-08,ES,385.0,Put,4313.0
2026-07-08,ES,390.0,Put,2086.0
2026-07-08,ES,395.0,Put,4530.0
2026-07-08,ES,400.0,Put,17134.0
2026-07-08,ES,405.0,Put,1626.0
2026-07-08,ES,410.0,Put,8847.0
2026-07-08,ES,415.0,Put,1532.0
2026-07-08,ES,420.0,Put,1011.0
2026-07-08,ES,425.0,Put,2490.0
2026-07-08,ES,430.0,Put,3191.0
2026-07-08,ES,435.0,Put,2845.0
2026-07-08,ES,440.0,Put,101420.0
2026-07-08,ES,445.0,Put,635.0
2026-07-08,ES,450.0,Put,9621.0
2026-07-08,ES,455.0,Put,672.0
2026-07-08,ES,460.0,Put,1028.0
2026-07-08,ES,465.0,Put,1621.0
2026-07-08,ES,470.0,Put,103795.0
2026-07-08,ES,475.0,Put,861.0
2026-07-08,ES,480.0,Put,1644.0
2026-07-08,ES,485.0,Put,1724.0
2026-07-08,ES,490.0,Put,1497.0
2026-07-08,ES,495.0,Put,1147.0
2026-07-08,ES,500.0,Put,6007.0
2026-07-08,ES,505.0,Put,1308.0
2026-07-08,ES,510.0,Put,2597.0
2026-07-08,ES,515.0,Put,4530.0
2026-07-08,ES,520.0,Put,208467.0
2026-07-08,ES,525.0,Put,2279.0
2026-07-08,ES,530.0,Put,995.0
2026-07-08,ES,535.0,Put,760.0
2026-07-08,ES,540.0,Put,9117.0
2026-07-08,ES,545.0,Put,1122.0
2026-07-08,ES,550.0,Put,215902.0
2026-07-08,ES,555.0,Put,1646.0
2026-07-08,ES,560.0,Put,1358.0
2026-07-08,ES,565.0,Put,4635.0
2026-07-08,ES,570.0,Put,2822.0
2026-07-08,ES,575.0,Put,2642.0
2026-07-08,ES,580.0,Put,2440.0
2026-07-08,ES,585.0,Put,2461.0
2026-07-08,ES,590.0,Put,3200.0
2026-07-08,ES,595.0,Put,3345.0
2026-07-08,ES,600.0,Put,112978.0
2026-07-08,ES,605.0,Put,3399.0
2026-07-08,ES,610.0,Put,3388.0
2026-07-08,ES,615.0,Put,49539.0
2026-07-08,ES,620.0,Put,13423.0
2026-07-08,ES,625.0,Put,6648.0
2026-07-08,ES,630.0,Put,108470.0
2026-07-08,ES,635.0,Put,9005.0
2026-07-08,ES,640.0,Put,7187.0
2026-07-08,ES,645.0,Put,4793.0
2026-07-08,ES,650.0,Put,15144.0
2026-07-08,ES,651.0,Put,368.0
2026-07-08,ES,652.0,Put,3338.0
2026-07-08,ES,653.0,Put,487.0
2026-07-08,ES,654.0,Put,300.0
2026-07-08,ES,655.0,Put,7477.0
2026-07-08,ES,656.0,Put,282.0
2026-07-08,ES,657.0,Put,3497.0
2026-07-08,ES,658.0,Put,370.0
2026-07-08,ES,659.0,Put,814.0
2026-07-08,ES,660.0,Put,5037.0
2026-07-08,ES,661.0,Put,559.0
2026-07-08,ES,662.0,Put,782.0
2026-07-08,ES,663.0,Put,439.0
2026-07-08,ES,664.0,Put,454.0
2026-07-08,ES,665.0,Put,5068.0
2026-07-08,ES,666.0,Put,516.0
2026-07-08,ES,667.0,Put,568.0
2026-07-08,ES,668.0,Put,551.0
2026-07-08,ES,669.0,Put,868.0
2026-07-08,ES,670.0,Put,6845.0
2026-07-08,ES,671.0,Put,665.0
2026-07-08,ES,672.0,Put,1366.0
2026-07-08,ES,673.0,Put,880.0
2026-07-08,ES,674.0,Put,805.0
2026-07-08,ES,675.0,Put,11547.0
2026-07-08,ES,676.0,Put,932.0
2026-07-08,ES,677.0,Put,1625.0
2026-07-08,ES,678.0,Put,1002.0
2026-07-08,ES,679.0,Put,647.0
2026-07-08,ES,680.0,Put,10739.0
2026-07-08,ES,681.0,Put,1015.0
2026-07-08,ES,682.0,Put,972.0
2026-07-08,ES,683.0,Put,718.0
2026-07-08,ES,684.0,Put,1330.0
2026-07-08,ES,685.0,Put,7012.0
2026-07-08,ES,686.0,Put,746.0
2026-07-08,ES,687.0,Put,925.0
2026-07-08,ES,688.0,Put,830.0
2026-07-08,ES,689.0,Put,992.0
2026-07-08,ES,690.0,Put,14672.0
2026-07-08,ES,691.0,Put,1389.0
2026-07-08,ES,692.0,Put,834.0
2026-07-08,ES,693.0,Put,755.0
2026-07-08,ES,694.0,Put,876.0
2026-07-08,ES,695.0,Put,6827.0
2026-07-08,ES,696.0,Put,998.0
2026-07-08,ES,697.0,Put,708.0
2026-07-08,ES,698.0,Put,1294.0
2026-07-08,ES,699.0,Put,732.0
2026-07-08,ES,700.0,Put,34440.0
2026-07-08,ES,701.0,Put,1565.0
2026-07-08,ES,702.0,Put,3157.0
2026-07-08,ES,703.0,Put,960.0
2026-07-08,ES,704.0,Put,3974.0
2026-07-08,ES,705.0,Put,9348.0
2026-07-08,ES,706.0,Put,3503.0
2026-07-08,ES,707.0,Put,776.0
2026-07-08,ES,708.0,Put,5457.0
2026-07-08,ES,709.0,Put,846.0
2026-07-08,ES,710.0,Put,38103.0
2026-07-08,ES,711.0,Put,797.0
2026-07-08,ES,712.0,Put,6542.0
2026-07-08,ES,713.0,Put,1467.0
2026-07-08,ES,714.0,Put,10236.0
2026-07-08,ES,715.0,Put,14159.0
2026-07-08,ES,716.0,Put,856.0
2026-07-08,ES,717.0,Put,761.0
2026-07-08,ES,718.0,Put,777.0
2026-07-08,ES,719.0,Put,1143.0
2026-07-08,ES,720.0,Put,30634.0
2026-07-08,ES,721.0,Put,859.0
2026-07-08,ES,722.0,Put,1784.0
2026-07-08,ES,723.0,Put,1124.0
2026-07-08,ES,724.0,Put,1137.0
2026-07-08,ES,725.0,Put,14658.0
2026-07-08,ES,726.0,Put,1184.0
2026-07-08,ES,727.0,Put,1783.0
2026-07-08,ES,728.0,Put,833.0
2026-07-08,ES,729.0,Put,1586.0
2026-07-08,ES,730.0,Put,37000.0
2026-07-08,ES,731.0,Put,788.0
2026-07-08,ES,732.0,Put,955.0
2026-07-08,ES,733.0,Put,1699.0
2026-07-08,ES,734.0,Put,1129.0
2026-07-08,ES,735.0,Put,35626.0
2026-07-08,ES,736.0,Put,1492.0
2026-07-08,ES,737.0,Put,860.0
2026-07-08,ES,738.0,Put,1078.0
2026-07-08,ES,739.0,Put,1080.0
2026-07-08,ES,740.0,Put,23604.0
2026-07-08,ES,741.0,Put,903.0
